transaction_id,event_id,venue_id,entry_id,timestamp,item_category,amount,payment_method,tab_ref
BT1579,E015,V007,DE1857,2024-12-15 11:18:00,drinks,10.50,cash,
BT1580,E015,V007,DE1946,2024-12-15 16:28:00,drinks,8.00,card,
BT1581,E015,V007,DE1911,2024-12-15 13:31:00,drinks,8.50,cash,
BT1582,E015,V007,DE1842,2024-12-15 15:05:00,drinks,12.00,card,
BT1583,E015,V007,DE1858,2024-12-15 02:58:00,drinks,10.50,card,
BT1584,E015,V007,DE1923,2024-12-15 05:24:00,drinks,8.00,card,
BT1585,E015,V007,DE1816,2024-12-15 06:03:00,drinks,12.00,card,TAB267
BT1586,E015,V007,DE1876,2024-12-15 07:50:00,drinks,14.00,card,
BT1587,E016,V001,DE2086,2024-12-22 11:21:00,drinks,8.50,card,
BT1588,E016,V001,DE2119,2024-12-22 06:48:00,drinks,9.00,cash,
BT1589,E016,V001,DE2114,2024-12-21 20:52:00,drinks,8.50,card,
BT1590,E016,V001,DE2012,2024-12-21 08:17:00,drinks,8.00,card,
BT1591,E016,V001,DE2072,2024-12-22 05:21:00,drinks,16.00,card,
BT1592,E016,V001,DE2152,2024-12-21 12:29:00,drinks,8.00,card,TAB301
BT1593,E016,V001,DE2153,2024-12-21 12:52:00,drinks,14.00,card,
BT1594,E016,V001,DE2010,2024-12-21 08:24:00,drinks,8.00,card,
BT1595,E016,V001,DE2045,2024-12-21 15:11:00,drinks,12.00,card,
BT1596,E016,V001,DE2022,2024-12-22 13:48:00,drinks,8.00,card,
BT1597,E016,V001,DE2003,2024-12-22 04:43:00,drinks,9.00,card,
BT1598,E016,V001,DE2063,2024-12-22 13:16:00,drinks,16.00,card,
BT1599,E016,V001,DE2155,2024-12-22 06:12:00,drinks,10.50,card,
BT1600,E016,V001,DE2104,2024-12-21 17:11:00,drinks,16.00,card,
BT1601,E016,V001,DE2085,2024-12-22 04:21:00,drinks,8.50,card,
BT1602,E016,V001,DE2123,2024-12-22 14:13:00,drinks,16.00,card,
BT1603,E016,V001,DE1988,2024-12-21 19:48:00,drinks,16.00,card,
BT1604,E016,V001,DE1989,2024-12-21 00:21:00,drinks,8.50,card,
BT1605,E016,V001,DE2091,2024-12-21 11:57:00,drinks,10.50,card,
BT1606,E016,V001,DE2001,2024-12-21 07:19:00,drinks,10.50,card,
BT1607,E016,V001,DE2080,2024-12-22 17:24:00,drinks,8.50,cash,
BT1608,E016,V001,DE2157,2024-12-21 02:58:00,drinks,16.00,cash,
BT1609,E016,V001,DE1986,2024-12-21 05:28:00,drinks,16.00,card,
BT1610,E016,V001,DE2004,2024-12-21 02:06:00,drinks,8.50,card,
BT1611,E016,V001,DE1981,2024-12-21 09:45:00,drinks,17.00,cash,
BT1612,E016,V001,DE1991,2024-12-22 08:44:00,drinks,8.50,card,
BT1613,E016,V001,DE2069,2024-12-22 16:19:00,drinks,10.50,card,
BT1614,E016,V001,DE2089,2024-12-21 13:25:00,drinks,8.00,card,
BT1615,E016,V001,DE2058,2024-12-22 02:20:00,drinks,16.00,cash,
BT1616,E016,V001,DE2118,2024-12-22 03:13:00,drinks,8.50,card,
BT1617,E016,V001,DE2014,2024-12-22 00:03:00,drinks,9.00,card,
BT1618,E016,V001,DE2116,2024-12-21 20:42:00,drinks,16.00,card,
BT1619,E016,V001,DE2150,2024-12-21 22:11:00,drinks,9.00,card,
BT1620,E016,V001,DE2122,2024-12-22 08:50:00,drinks,9.00,cash,
BT1621,E016,V001,DE2039,2024-12-21 07:14:00,drinks,17.00,cash,
BT1622,E016,V001,DE2105,2024-12-21 00:58:00,drinks,17.00,card,
BT1623,E016,V001,DE2089,2024-12-21 18:40:00,drinks,14.00,card,
BT1624,E016,V001,DE1981,2024-12-22 11:49:00,drinks,10.50,card,
BT1625,E016,V001,DE2080,2024-12-21 17:00:00,drinks,12.00,cash,
BT1626,E016,V001,DE2123,2024-12-22 00:38:00,drinks,10.50,cash,
BT1627,E016,V001,DE2099,2024-12-22 14:07:00,drinks,8.50,cash,
BT1628,E016,V001,DE2111,2024-12-22 14:11:00,drinks,8.00,card,
BT1629,E016,V001,DE1964,2024-12-21 14:17:00,drinks,16.00,card,
BT1630,E016,V001,DE2005,2024-12-21 09:26:00,drinks,8.00,card,
BT1631,E016,V001,DE2079,2024-12-21 03:31:00,drinks,16.00,cash,
BT1632,E016,V001,DE2116,2024-12-21 06:15:00,drinks,8.00,card,
BT1633,E016,V001,DE2175,2024-12-21 17:28:00,drinks,14.00,card,
BT1634,E016,V001,DE1962,2024-12-22 14:21:00,drinks,10.50,card,
BT1635,E016,V001,DE2040,2024-12-22 13:41:00,drinks,10.50,cash,
BT1636,E016,V001,DE2180,2024-12-21 09:23:00,drinks,14.00,cash,
BT1637,E016,V001,DE2022,2024-12-21 01:15:00,drinks,9.00,cash,
BT1638,E016,V001,DE1965,2024-12-21 05:11:00,drinks,8.00,card,TAB453
BT1639,E016,V001,DE2146,2024-12-22 03:15:00,drinks,16.00,card,
BT1640,E016,V001,DE2184,2024-12-22 17:48:00,drinks,14.00,card,TAB466
BT1641,E016,V001,DE2061,2024-12-21 22:44:00,drinks,8.50,card,
BT1642,E016,V001,DE2011,2024-12-22 07:36:00,drinks,12.00,cash,
BT1643,E016,V001,DE1975,2024-12-22 11:29:00,drinks,17.00,card,
BT1644,E016,V001,DE2097,2024-12-22 10:27:00,drinks,9.00,cash,
BT1645,E016,V001,DE2167,2024-12-21 04:52:00,drinks,8.00,card,
BT1646,E016,V001,DE2014,2024-12-22 08:13:00,drinks,14.00,card,TAB377
BT1647,E016,V001,DE2037,2024-12-21 21:46:00,drinks,12.00,card,
BT1648,E016,V001,DE1973,2024-12-22 04:26:00,drinks,17.00,card,
BT1649,E016,V001,DE2070,2024-12-22 15:37:00,drinks,16.00,card,
BT1650,E016,V001,DE1971,2024-12-22 03:29:00,drinks,9.00,card,
BT1651,E016,V001,DE2050,2024-12-22 07:22:00,drinks,17.00,card,
BT1652,E016,V001,DE2070,2024-12-21 13:39:00,drinks,9.00,card,
BT1653,E016,V001,DE1964,2024-12-22 01:33:00,drinks,10.50,card,
BT1654,E016,V001,DE2127,2024-12-21 20:56:00,drinks,17.00,card,
BT1655,E016,V001,DE2040,2024-12-22 09:33:00,drinks,16.00,card,
BT1656,E016,V001,DE2137,2024-12-22 00:21:00,drinks,14.00,card,
BT1657,E016,V001,DE2045,2024-12-21 14:35:00,drinks,8.50,card,
BT1658,E016,V001,DE2042,2024-12-21 02:43:00,drinks,17.00,card,
BT1659,E016,V001,DE2035,2024-12-21 23:17:00,drinks,14.00,card,
BT1660,E016,V001,DE2141,2024-12-21 05:59:00,drinks,8.00,card,
BT1661,E016,V001,DE2130,2024-12-21 14:23:00,drinks,8.50,card,
BT1662,E016,V001,DE2161,2024-12-22 11:23:00,drinks,10.50,card,
BT1663,E016,V001,DE2080,2024-12-22 10:13:00,drinks,9.00,cash,
BT1664,E016,V001,DE2099,2024-12-22 14:57:00,drinks,10.50,card,
BT1665,E016,V001,DE2144,2024-12-22 00:21:00,drinks,14.00,card,
BT1666,E016,V001,DE2133,2024-12-21 22:42:00,drinks,9.00,card,
BT1667,E016,V001,DE2181,2024-12-21 23:13:00,drinks,8.50,cash,
BT1668,E016,V001,DE2090,2024-12-22 00:33:00,drinks,17.00,card,
BT1669,E016,V001,DE2076,2024-12-21 06:02:00,drinks,8.00,card,
BT1670,E016,V001,DE2097,2024-12-21 05:27:00,drinks,14.00,card,
BT1671,E016,V001,DE2028,2024-12-22 07:59:00,drinks,17.00,card,
BT1672,E016,V001,DE2020,2024-12-22 03:17:00,drinks,10.50,card,
BT1673,E016,V001,DE2038,2024-12-22 08:59:00,drinks,12.00,card,
BT1674,E016,V001,DE2178,2024-12-22 08:27:00,drinks,8.50,card,
BT1675,E016,V001,DE2141,2024-12-22 17:08:00,drinks,17.00,card,
BT1676,E016,V001,DE2178,2024-12-21 14:50:00,drinks,8.00,card,
BT1677,E016,V001,DE2092,2024-12-22 14:31:00,drinks,8.00,card,
BT1678,E016,V001,DE2097,2024-12-21 17:05:00,drinks,16.00,card,
BT1679,E016,V001,DE1979,2024-12-21 14:20:00,drinks,10.50,card,
BT1680,E016,V001,DE1971,2024-12-22 12:43:00,drinks,17.00,card,
BT1681,E016,V001,DE2104,2024-12-21 07:43:00,drinks,14.00,card,
BT1682,E016,V001,DE2083,2024-12-21 15:07:00,drinks,8.00,card,
BT1683,E016,V001,DE2073,2024-12-21 14:50:00,drinks,14.00,card,
BT1684,E016,V001,DE1993,2024-12-22 08:58:00,drinks,12.00,cash,
BT1685,E016,V001,DE2131,2024-12-21 15:21:00,drinks,14.00,card,
BT1686,E016,V001,DE2168,2024-12-22 11:45:00,drinks,8.00,card,
BT1687,E016,V001,DE2183,2024-12-21 09:10:00,drinks,14.00,cash,
BT1688,E016,V001,DE2010,2024-12-21 21:48:00,drinks,12.00,cash,
BT1689,E016,V001,DE2150,2024-12-22 10:33:00,drinks,17.00,cash,
BT1690,E016,V001,DE2113,2024-12-22 06:12:00,drinks,8.50,card,
BT1691,E016,V001,DE2170,2024-12-22 03:49:00,drinks,9.00,card,
BT1692,E016,V001,DE2123,2024-12-22 06:33:00,drinks,12.00,card,
BT1693,E016,V001,DE2112,2024-12-22 15:46:00,drinks,8.00,card,
BT1694,E016,V001,DE2098,2024-12-22 16:59:00,drinks,14.00,cash,
BT1695,E016,V001,DE1966,2024-12-22 13:15:00,drinks,10.50,card,
BT1696,E016,V001,DE2142,2024-12-21 07:57:00,drinks,16.00,card,
BT1697,E016,V001,DE2005,2024-12-21 21:29:00,drinks,16.00,card,
BT1698,E016,V001,DE2093,2024-12-22 14:12:00,drinks,12.00,cash,
BT1699,E016,V001,DE2074,2024-12-21 12:13:00,drinks,14.00,cash,
BT1700,E016,V001,DE2143,2024-12-22 02:41:00,drinks,9.00,card,
BT1701,E016,V001,DE1975,2024-12-21 13:24:00,drinks,9.00,card,
BT1702,E016,V001,DE2111,2024-12-22 09:20:00,drinks,8.50,card,
BT1703,E016,V001,DE2100,2024-12-21 14:11:00,drinks,17.00,card,
BT1704,E016,V001,DE2046,2024-12-22 14:30:00,drinks,12.00,card,
BT1705,E016,V001,DE2169,2024-12-21 08:55:00,drinks,12.00,card,
BT1706,E016,V001,DE2156,2024-12-21 12:25:00,drinks,16.00,card,
BT1707,E016,V001,DE2147,2024-12-21 15:22:00,drinks,8.00,card,
BT1708,E016,V001,DE2049,2024-12-22 06:22:00,drinks,8.50,card,
BT1709,E016,V001,DE2118,2024-12-22 12:37:00,drinks,8.50,card,
BT1710,E016,V001,DE2048,2024-12-22 17:25:00,drinks,8.00,card,
BT1711,E016,V001,DE2120,2024-12-21 14:11:00,drinks,8.50,cash,
BT1712,E016,V001,DE1974,2024-12-22 01:34:00,drinks,14.00,card,
BT1713,E016,V001,DE2070,2024-12-22 06:21:00,drinks,10.50,card,
BT1714,E016,V001,DE2057,2024-12-21 07:55:00,drinks,14.00,card,
BT1715,E016,V001,DE2080,2024-12-21 01:15:00,drinks,14.00,card,
BT1716,E016,V001,DE2063,2024-12-21 02:10:00,drinks,8.50,card,
BT1717,E016,V001,DE2163,2024-12-22 16:33:00,drinks,8.50,card,
BT1718,E016,V001,DE2181,2024-12-22 14:14:00,drinks,9.00,cash,
BT1719,E016,V001,DE2127,2024-12-21 22:19:00,drinks,14.00,card,
BT1720,E016,V001,DE2071,2024-12-21 05:23:00,drinks,8.00,card,
BT1721,E016,V001,DE2166,2024-12-21 07:12:00,drinks,8.50,card,
BT1722,E016,V001,DE1977,2024-12-21 10:06:00,drinks,12.00,card,
BT1723,E016,V001,DE2014,2024-12-22 06:22:00,drinks,8.50,card,
BT1724,E016,V001,DE2165,2024-12-22 14:20:00,drinks,17.00,card,
BT1725,E016,V001,DE2064,2024-12-21 12:07:00,drinks,17.00,card,
BT1726,E016,V001,DE2051,2024-12-22 12:11:00,drinks,16.00,card,
BT1727,E016,V001,DE2023,2024-12-21 06:47:00,drinks,8.00,card,
BT1728,E016,V001,DE2185,2024-12-22 06:32:00,drinks,8.50,card,
BT1729,E016,V001,DE2036,2024-12-22 07:53:00,drinks,10.50,card,
BT1730,E016,V001,DE2182,2024-12-22 03:16:00,drinks,16.00,card,
BT1731,E016,V001,DE2107,2024-12-21 14:24:00,drinks,14.00,card,
BT1732,E016,V001,DE1991,2024-12-21 08:12:00,drinks,16.00,card,
BT1733,E016,V001,DE2135,2024-12-21 04:01:00,drinks,9.00,card,
BT1734,E016,V001,DE2008,2024-12-22 08:10:00,drinks,8.00,card,
BT1735,E016,V001,DE2069,2024-12-22 02:35:00,drinks,16.00,card,
BT1736,E016,V001,DE2025,2024-12-21 22:20:00,drinks,9.00,card,
BT1737,E016,V001,DE2027,2024-12-21 17:49:00,drinks,8.50,cash,
BT1738,E016,V001,DE1988,2024-12-22 10:24:00,drinks,14.00,card,
BT1739,E016,V001,DE2185,2024-12-21 21:37:00,drinks,16.00,card,TAB482
BT1740,E016,V001,DE1993,2024-12-21 05:08:00,drinks,10.50,card,
BT1741,E016,V001,DE2016,2024-12-21 02:07:00,drinks,12.00,card,
BT1742,E016,V001,DE2015,2024-12-22 05:23:00,drinks,9.00,card,
BT1743,E016,V001,DE2028,2024-12-21 19:52:00,drinks,17.00,card,
BT1744,E016,V001,DE2110,2024-12-21 17:11:00,drinks,14.00,card,
BT1745,E016,V001,DE2109,2024-12-22 06:55:00,drinks,8.00,cash,
BT1746,E016,V001,DE2028,2024-12-21 01:38:00,drinks,9.00,card,
BT1747,E016,V001,DE2157,2024-12-21 20:36:00,drinks,17.00,card,
BT1748,E016,V001,DE2155,2024-12-22 00:22:00,drinks,8.50,card,
BT1749,E016,V001,DE2158,2024-12-22 01:10:00,drinks,17.00,card,
BT1750,E016,V001,DE1993,2024-12-22 09:32:00,drinks,12.00,card,TAB535
BT1751,E016,V001,DE2168,2024-12-22 14:33:00,drinks,8.50,card,
BT1752,E016,V001,DE2176,2024-12-21 19:55:00,drinks,8.00,card,
BT1753,E016,V001,DE2015,2024-12-22 16:53:00,drinks,8.50,cash,
BT1754,E016,V001,DE2082,2024-12-22 08:52:00,drinks,14.00,card,
BT1755,E016,V001,DE2016,2024-12-22 05:11:00,drinks,12.00,cash,
BT1756,E016,V001,DE2174,2024-12-21 18:30:00,drinks,8.50,card,
BT1757,E016,V001,DE2116,2024-12-21 02:56:00,drinks,8.50,card,
BT1758,E016,V001,DE2173,2024-12-22 05:26:00,drinks,8.00,card,
BT1759,E016,V001,DE2063,2024-12-21 09:54:00,drinks,14.00,card,
BT1760,E016,V001,DE1972,2024-12-21 20:37:00,drinks,8.50,card,
BT1761,E016,V001,DE2021,2024-12-21 06:36:00,drinks,8.00,card,
BT1762,E016,V001,DE1996,2024-12-21 03:03:00,drinks,12.00,card,
BT1763,E016,V001,DE1976,2024-12-22 11:08:00,drinks,12.00,card,
BT1764,E016,V001,DE2002,2024-12-21 19:57:00,drinks,14.00,card,
BT1765,E016,V001,DE2126,2024-12-21 05:20:00,drinks,8.00,cash,
BT1766,E016,V001,DE2041,2024-12-21 07:35:00,drinks,9.00,card,
BT1767,E016,V001,DE2101,2024-12-22 09:39:00,drinks,8.00,cash,
BT1768,E016,V001,DE2061,2024-12-21 20:12:00,drinks,16.00,card,
BT1769,E016,V001,DE2057,2024-12-21 07:09:00,drinks,17.00,card,
BT1770,E016,V001,DE2009,2024-12-21 21:16:00,drinks,8.00,card,
BT1771,E016,V001,DE2139,2024-12-21 15:09:00,drinks,9.00,cash,
BT1772,E016,V001,DE2098,2024-12-21 03:51:00,drinks,8.00,card,
BT1773,E016,V001,DE2096,2024-12-22 08:02:00,drinks,8.50,cash,
BT1774,E016,V001,DE2083,2024-12-21 02:32:00,drinks,9.00,cash,
BT1775,E016,V001,DE2129,2024-12-21 12:59:00,drinks,8.00,card,
BT1776,E016,V001,DE1970,2024-12-22 17:04:00,drinks,14.00,card,
BT1777,E016,V001,DE2167,2024-12-22 06:45:00,drinks,9.00,card,
BT1778,E016,V001,DE2012,2024-12-22 04:39:00,drinks,8.00,card,
BT1779,E016,V001,DE2083,2024-12-21 23:05:00,drinks,8.00,card,
BT1780,E016,V001,DE2024,2024-12-21 11:06:00,drinks,14.00,card,TAB572
BT1781,E016,V001,DE2017,2024-12-22 09:24:00,drinks,8.50,card,
BT1782,E017,V004,DE2202,2024-12-23 20:47:00,drinks,17.00,card,
BT1783,E017,V004,DE2221,2024-12-22 14:47:00,drinks,16.00,card,
BT1784,E017,V004,DE2314,2024-12-22 04:10:00,drinks,16.00,cash,
BT1785,E017,V004,DE2224,2024-12-22 02:21:00,drinks,12.00,card,
BT1786,E017,V004,DE2265,2024-12-23 02:08:00,drinks,8.50,cash,
BT1787,E017,V004,DE2236,2024-12-23 11:51:00,drinks,8.50,cash,
BT1788,E017,V004,DE2310,2024-12-22 17:24:00,drinks,12.00,card,
BT1789,E017,V004,DE2231,2024-12-22 14:10:00,drinks,12.00,card,
BT1790,E017,V004,DE2227,2024-12-22 12:40:00,drinks,14.00,card,
BT1791,E017,V004,DE2295,2024-12-22 02:11:00,drinks,9.00,card,
BT1792,E017,V004,DE2263,2024-12-22 06:29:00,drinks,9.00,card,
BT1793,E017,V004,DE2272,2024-12-23 06:57:00,drinks,17.00,card,
BT1794,E017,V004,DE2199,2024-12-22 14:00:00,drinks,9.00,cash,
BT1795,E017,V004,DE2284,2024-12-22 21:55:00,drinks,8.50,card,
BT1796,E017,V004,DE2314,2024-12-23 02:56:00,drinks,8.50,cash,
BT1797,E017,V004,DE2270,2024-12-23 14:50:00,drinks,8.00,card,
BT1798,E017,V004,DE2282,2024-12-23 21:30:00,drinks,14.00,card,
BT1799,E017,V004,DE2203,2024-12-22 09:51:00,drinks,8.50,card,
BT1800,E017,V004,DE2222,2024-12-22 20:05:00,drinks,8.50,card,
BT1801,E017,V004,DE2297,2024-12-22 18:48:00,drinks,16.00,card,
BT1802,E017,V004,DE2303,2024-12-23 11:36:00,drinks,16.00,card,
BT1803,E017,V004,DE2291,2024-12-22 03:34:00,drinks,8.00,card,
BT1804,E017,V004,DE2260,2024-12-22 00:32:00,drinks,10.50,cash,
BT1805,E017,V004,DE2216,2024-12-23 15:31:00,drinks,8.50,card,
BT1806,E017,V004,DE2227,2024-12-22 05:59:00,drinks,16.00,card,TAB513
BT1807,E017,V004,DE2245,2024-12-23 01:18:00,drinks,9.00,card,
BT1808,E017,V004,DE2252,2024-12-22 18:48:00,drinks,12.00,cash,
BT1809,E017,V004,DE2204,2024-12-23 11:17:00,drinks,9.00,card,
BT1810,E017,V004,DE2299,2024-12-22 21:58:00,drinks,12.00,cash,
BT1811,E017,V004,DE2196,2024-12-22 11:58:00,drinks,8.50,card,
BT1812,E017,V004,DE2319,2024-12-22 09:32:00,drinks,8.00,card,
BT1813,E017,V004,DE2194,2024-12-22 12:30:00,drinks,10.50,card,
BT1814,E017,V004,DE2198,2024-12-23 14:03:00,drinks,16.00,card,
BT1815,E017,V004,DE2297,2024-12-23 06:16:00,drinks,10.50,card,
BT1816,E017,V004,DE2194,2024-12-23 09:32:00,drinks,8.50,card,
BT1817,E017,V004,DE2297,2024-12-21 23:29:00,drinks,8.00,card,
BT1818,E017,V004,DE2232,2024-12-22 15:25:00,drinks,9.00,cash,
BT1819,E017,V004,DE2310,2024-12-23 15:36:00,drinks,17.00,card,
BT1820,E017,V004,DE2280,2024-12-22 18:47:00,drinks,8.50,cash,
BT1821,E017,V004,DE2260,2024-12-23 01:27:00,drinks,10.50,card,
BT1822,E017,V004,DE2325,2024-12-22 18:47:00,drinks,10.50,card,
BT1823,E017,V004,DE2218,2024-12-22 16:01:00,drinks,17.00,card,
BT1824,E017,V004,DE2215,2024-12-22 21:00:00,drinks,8.50,card,
BT1825,E017,V004,DE2278,2024-12-23 09:13:00,drinks,9.00,card,
BT1826,E017,V004,DE2198,2024-12-22 13:31:00,drinks,12.00,card,
BT1827,E017,V004,DE2246,2024-12-22 22:21:00,drinks,10.50,card,
BT1828,E017,V004,DE2201,2024-12-23 05:12:00,drinks,14.00,cash,
BT1829,E017,V004,DE2258,2024-12-22 18:47:00,drinks,12.00,cash,
BT1830,E017,V004,DE2231,2024-12-22 02:26:00,drinks,8.50,card,
BT1831,E017,V004,DE2262,2024-12-23 20:33:00,drinks,8.00,card,
BT1832,E017,V004,DE2217,2024-12-23 21:24:00,drinks,9.00,card,
BT1833,E017,V004,DE2325,2024-12-23 06:21:00,drinks,12.00,card,
BT1834,E017,V004,DE2294,2024-12-22 08:08:00,drinks,8.00,card,
BT1835,E017,V004,DE2211,2024-12-23 08:55:00,drinks,12.00,card,
BT1836,E017,V004,DE2313,2024-12-22 14:26:00,drinks,14.00,card,
BT1837,E017,V004,DE2234,2024-12-22 14:07:00,drinks,14.00,cash,TAB401
BT1838,E017,V004,DE2216,2024-12-22 11:52:00,drinks,8.50,card,
BT1839,E017,V004,DE2278,2024-12-22 06:19:00,drinks,8.50,cash,
BT1840,E017,V004,DE2239,2024-12-23 18:10:00,drinks,14.00,card,
BT1841,E017,V004,DE2267,2024-12-23 21:04:00,drinks,16.00,card,
BT1842,E017,V004,DE2209,2024-12-23 06:50:00,drinks,9.00,card,
BT1843,E017,V004,DE2303,2024-12-23 04:24:00,drinks,8.00,card,
BT1844,E017,V004,DE2256,2024-12-23 10:31:00,drinks,9.00,cash,
BT1845,E017,V004,DE2216,2024-12-22 12:58:00,drinks,10.50,card,
BT1846,E017,V004,DE2303,2024-12-22 05:13:00,drinks,14.00,card,
BT1847,E017,V004,DE2261,2024-12-23 13:19:00,drinks,14.00,card,
BT1848,E017,V004,DE2303,2024-12-23 06:14:00,drinks,14.00,card,
BT1849,E017,V004,DE2260,2024-12-22 20:14:00,drinks,16.00,card,
BT1850,E017,V004,DE2272,2024-12-23 21:13:00,drinks,9.00,card,
BT1851,E017,V004,DE2301,2024-12-22 13:30:00,drinks,12.00,cash,
BT1852,E017,V004,DE2200,2024-12-22 05:35:00,drinks,8.50,card,
BT1853,E017,V004,DE2287,2024-12-23 09:48:00,drinks,10.50,card,
BT1854,E017,V004,DE2232,2024-12-22 17:05:00,drinks,10.50,card,
BT1855,E017,V004,DE2301,2024-12-22 04:14:00,drinks,17.00,cash,
BT1856,E017,V004,DE2235,2024-12-22 20:15:00,drinks,8.50,card,
BT1857,E017,V004,DE2240,2024-12-23 02:45:00,drinks,17.00,card,
BT1858,E017,V004,DE2301,2024-12-23 01:00:00,drinks,14.00,cash,
BT1859,E017,V004,DE2227,2024-12-22 18:58:00,drinks,8.50,cash,
BT1860,E017,V004,DE2298,2024-12-23 12:36:00,drinks,17.00,card,
BT1861,E017,V004,DE2269,2024-12-23 08:32:00,drinks,17.00,card,
BT1862,E017,V004,DE2209,2024-12-23 18:44:00,drinks,10.50,card,TAB522
BT1863,E017,V004,DE2221,2024-12-23 11:41:00,drinks,12.00,cash,
BT1864,E017,V004,DE2231,2024-12-22 07:21:00,drinks,10.50,card,
BT1865,E017,V004,DE2247,2024-12-22 21:50:00,drinks,8.00,card,
BT1866,E017,V004,DE2290,2024-12-23 11:41:00,drinks,9.00,card,
BT1867,E017,V004,DE2280,2024-12-23 17:47:00,drinks,16.00,card,
BT1868,E017,V004,DE2285,2024-12-22 10:00:00,drinks,14.00,card,
BT1869,E017,V004,DE2238,2024-12-22 00:53:00,drinks,16.00,card,
BT1870,E017,V004,DE2216,2024-12-22 09:25:00,drinks,8.50,cash,
BT1871,E017,V004,DE2214,2024-12-23 12:02:00,drinks,9.00,cash,
BT1872,E017,V004,DE2303,2024-12-22 16:28:00,drinks,12.00,card,
BT1873,E017,V004,DE2267,2024-12-23 09:47:00,drinks,9.00,card,
BT1874,E017,V004,DE2264,2024-12-23 16:49:00,drinks,16.00,card,
BT1875,E017,V004,DE2297,2024-12-22 17:02:00,drinks,8.00,card,
BT1876,E017,V004,DE2219,2024-12-22 01:31:00,drinks,9.00,card,
BT1877,E017,V004,DE2288,2024-12-22 19:53:00,drinks,10.50,card,
BT1878,E017,V004,DE2241,2024-12-22 15:28:00,drinks,8.00,card,
BT1879,E017,V004,DE2207,2024-12-22 20:25:00,drinks,16.00,card,
BT1880,E017,V004,DE2255,2024-12-23 10:00:00,drinks,9.00,card,
BT1881,E017,V004,DE2323,2024-12-23 01:07:00,drinks,8.00,card,
BT1882,E017,V004,DE2209,2024-12-22 12:52:00,drinks,8.50,cash,
BT1883,E017,V004,DE2206,2024-12-22 04:26:00,drinks,8.50,card,TAB113
BT1884,E017,V004,DE2247,2024-12-22 21:10:00,drinks,17.00,card,
BT1885,E017,V004,DE2321,2024-12-22 06:34:00,drinks,17.00,cash,TAB867
BT1886,E017,V004,DE2220,2024-12-23 17:48:00,drinks,16.00,card,
BT1887,E017,V004,DE2284,2024-12-23 18:28:00,drinks,8.00,card,
BT1888,E017,V004,DE2266,2024-12-23 18:06:00,drinks,17.00,card,
BT1889,E017,V004,DE2196,2024-12-23 19:25:00,drinks,8.50,card,
BT1890,E017,V004,DE2306,2024-12-22 23:25:00,drinks,10.50,card,
BT1891,E017,V004,DE2224,2024-12-22 02:11:00,drinks,17.00,card,
BT1892,E017,V004,DE2307,2024-12-23 11:57:00,drinks,8.00,cash,
BT1893,E017,V004,DE2313,2024-12-23 15:47:00,drinks,8.00,card,
BT1894,E017,V004,DE2300,2024-12-22 06:15:00,drinks,16.00,card,
BT1895,E017,V004,DE2325,2024-12-22 07:26:00,drinks,17.00,card,
BT1896,E018,V005,DE2357,2024-12-22 09:32:00,drinks,12.00,cash,
BT1897,E018,V005,DE2394,2024-12-22 01:37:00,drinks,12.00,card,
BT1898,E018,V005,DE2361,2024-12-22 00:11:00,drinks,9.00,cash,
BT1899,E018,V005,DE2345,2024-12-22 09:47:00,drinks,6.00,card,
BT1900,E018,V005,DE2402,2024-12-22 02:03:00,drinks,13.50,card,
BT1901,E018,V005,DE2391,2024-12-22 09:05:00,drinks,6.00,card,
BT1902,E018,V005,DE2364,2024-12-22 07:49:00,drinks,8.00,card,
BT1903,E018,V005,DE2349,2024-12-22 03:11:00,drinks,9.00,card,
BT1904,E018,V005,DE2347,2024-12-22 06:48:00,drinks,12.00,card,
BT1905,E018,V005,DE2381,2024-12-22 07:10:00,drinks,13.50,cash,
BT1906,E018,V005,DE2390,2024-12-22 04:47:00,drinks,9.00,cash,TAB920
BT1907,E018,V005,DE2388,2024-12-22 07:49:00,drinks,13.50,card,
BT1908,E018,V005,DE2411,2024-12-22 07:55:00,drinks,6.00,card,
BT1909,E018,V005,DE2378,2024-12-22 03:21:00,drinks,6.00,card,
BT1910,E018,V005,DE2346,2024-12-22 07:58:00,drinks,8.00,card,
BT1911,E018,V005,DE2332,2024-12-22 09:28:00,drinks,6.00,card,
BT1912,E018,V005,DE2337,2024-12-22 08:32:00,drinks,8.00,card,
BT1913,E018,V005,DE2359,2024-12-22 01:18:00,drinks,12.00,card,
BT1914,E018,V005,DE2368,2024-12-22 06:46:00,drinks,8.00,card,
BT1915,E018,V005,DE2333,2024-12-22 04:29:00,drinks,6.00,cash,
BT1916,E018,V005,DE2341,2024-12-21 23:28:00,drinks,8.00,card,TAB203
BT1917,E018,V005,DE2379,2024-12-22 09:40:00,drinks,6.00,cash,
BT1918,E018,V005,DE2378,2024-12-22 07:33:00,drinks,13.50,card,
BT1919,E018,V005,DE2433,2024-12-22 03:49:00,drinks,7.00,card,
BT1920,E018,V005,DE2402,2024-12-22 02:42:00,drinks,6.00,card,
BT1921,E018,V005,DE2347,2024-12-22 04:50:00,drinks,9.00,cash,
BT1922,E018,V005,DE2351,2024-12-22 09:07:00,drinks,12.00,cash,
BT1923,E018,V005,DE2347,2024-12-22 05:35:00,drinks,9.00,card,
